image_location,name,id,person_box_x1,person_box_x2,name_box_x1,name_box_x2,id_box_x1,id_box_x2 
dataset\gen_cards\f1245.jpg,رابعة عازم جهاد مدحة,٧٦ ٨٢٢ ٠ ٩ ٣١ ٢٠ ٤٦ ١ ,"25,50","357,494","957,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1246.jpg,جوهرة كامل عبدالعزيز انور,٨٣ ٦٥٠ ٥ ٧ ٢٩ ٩٧ ٢١ ١ ,"25,50","357,494","906,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1247.jpg,مجاهدة مغيث مطيع زيد,٨٢ ٠٠٩ ٢ ٣ ٠٤ ٦٠ ٤٣ ٠ ,"25,50","357,494","973,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1248.jpg,نهاد عراب اشجع راجح,١٦ ٩٨٤ ٨ ٨ ٦٨ ١٨ ٦٢ ٢ ,"25,50","357,494","932,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1249.jpg,فصيحة كرم قابوس صادر,٦٦ ٢٦٦ ٢ ٥ ٩٩ ٦٨ ٠٢ ٠ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1250.jpg,رضوا رئيف وسيم نصيف,٥٩ ٥١٤ ٨ ٦ ٠٣ ٥٨ ٥٨ ٣ ,"25,50","357,494","925,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1251.jpg,خولة مطاوع كليم طاهر,٤٠ ٥٦٤ ٧ ٤ ٨٢ ٧٧ ٦٤ ١ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1252.jpg,اميرة ايهم عبدالحفيظ نجيب,٢٣ ٥٣٧ ٠ ٥ ٨٢ ٢٧ ٤٤ ٧ ,"25,50","357,494","893,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1253.jpg,سلوا شداد غسان رياض,٠٩ ٧٤٧ ٠ ٠ ٧٠ ٠٢ ٢١ ٣ ,"25,50","357,494","928,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1254.jpg,الطاف مزهر اسمر سامر,٤٨ ٥٧٨ ٥ ٠ ٨٤ ٣٩ ٦٦ ١ ,"25,50","357,494","942,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1255.jpg,ليال فريد عقيل اكبر,٢٥ ١٠٦ ٨ ٧ ٥٢ ٦٢ ٥٠ ١ ,"25,50","357,494","982,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1256.jpg,ابتهال مهند قثم نورس,٩٢ ٣٨٧ ٧ ٤ ٣٠ ٥٦ ٤٩ ٦ ,"25,50","357,494","971,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1257.jpg,نجيحة سطام حسام عجاج,٠١ ٣٨٠ ٢ ٧ ٦٣ ٣٩ ٠٦ ٩ ,"25,50","357,494","932,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1258.jpg,عذاري وسام رمضان زاهد,٧٠ ٧١٨ ١ ٩ ٩٤ ٧١ ٥٦ ٠ ,"25,50","357,494","924,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1259.jpg,الجوري معتضد عابد رووف,٩٢ ٢٠٢ ٦ ٩ ٥٠ ٤٨ ٨١ ١ ,"25,50","357,494","919,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1260.jpg,ضياء مزهر سفيان نامي,١٤ ٢٨٣ ٢ ٢ ٩٨ ٠٥ ٩٨ ٤ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1261.jpg,اسارير بشار عبدالودود عرفة,٤٠ ٤٦٢ ٩ ١ ١١ ٤٨ ١٣ ٣ ,"25,50","357,494","884,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1262.jpg,غيداء حنبل حسان شعبان,٩٩ ٤٩٨ ٧ ٤ ٤٩ ٧٣ ٩٨ ٤ ,"25,50","357,494","928,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1263.jpg,توليب هجرس مزهر عفيف,٩٦ ٤١٢ ٦ ٨ ٤٥ ٨٢ ٩٤ ٠ ,"25,50","357,494","906,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1264.jpg,رمزية نسيب بسام عبدالبصير,٠١ ٨٨٢ ٧ ٤ ٨٥ ٠٥ ٠٥ ٧ ,"25,50","357,494","875,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1265.jpg,بشرا عمير شكري مهيب,٣٦ ٠٤٧ ٨ ٨ ٠٨ ٩٢ ٨٣ ٤ ,"25,50","357,494","927,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1266.jpg,راغبة غسان لباب مغيرة,٠٣ ٥٣٤ ٤ ٥ ٦٠ ٣٢ ٠٨ ٨ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1267.jpg,رزان عبدالصمد سمعان راجي,٨١ ٩٩٤ ٦ ٤ ٢٢ ١٧ ٣٦ ٥ ,"25,50","357,494","859,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1268.jpg,عبلة لطفي عبده عاطف,٥١ ٩١٢ ٨ ١ ٥١ ٥٢ ٧٩ ٠ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1269.jpg,وهبة جنادة رضي وديع,٩٦ ٤٥٠ ٧ ٧ ٦٨ ٦٦ ٤٥ ٩ ,"25,50","357,494","946,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1270.jpg,باسلة عبدالسلام توفيق خطاب,٧٢ ٩٤٧ ٩ ٠ ٤٧ ٥٤ ٤١ ١ ,"25,50","357,494","863,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1271.jpg,فتحية ميثم حزم عبدالصمد,٠١ ٦٣٥ ٠ ٤ ٤٩ ٧٣ ١٨ ٤ ,"25,50","357,494","913,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1272.jpg,جنا حارث امجد كاظم,٩٧ ٣٨١ ٤ ١ ٦٤ ١٠ ٤١ ٥ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1273.jpg,حورية عديل سامي تقي,٥٩ ٨١٠ ٠ ٨ ٤٢ ٠٢ ١٥ ٢ ,"25,50","357,494","966,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1274.jpg,كريمة ازهر جاسم غياث,٧٣ ٤٣١ ٣ ٧ ٦٨ ٥٣ ٣٧ ٥ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1275.jpg,رنا مقبل فهد مبارك,٩٨ ٤٨٤ ٦ ٨ ٥٣ ٩٥ ٢١ ٧ ,"25,50","357,494","971,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1276.jpg,منا هاشم درغام مظهر,٤٦ ١٨٧ ٥ ٦ ٠٥ ١٩ ٢٠ ١ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1277.jpg,عائذة ابراهيم راغد جنادة,٥٤ ٠٧٤ ٠ ٧ ٧٥ ٧٠ ٧٢ ٨ ,"25,50","357,494","928,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1278.jpg,بازعة محرم حمدان مهند,٨٢ ٦٣٦ ٦ ٩ ٣٦ ٣٠ ٣٧ ٢ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1279.jpg,صفاء بهيج عبدالجليل نسيم,٠٨ ٨٢٦ ٤ ٢ ٧٣ ٠١ ٦٧ ٧ ,"25,50","357,494","896,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1280.jpg,فاطمة اكثم جامع ادهم,٨٦ ١١٥ ٥ ٥ ٤٦ ٦٧ ٢٢ ٨ ,"25,50","357,494","982,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1281.jpg,فتيحة كلاب عوض مسعود,٣٥ ٦٥١ ٤ ١ ٩١ ٥٠ ٩٢ ٩ ,"25,50","357,494","912,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1282.jpg,سامية اشهم عتابة انس,٥٠ ١٥٨ ٩ ٥ ٥٠ ٤٦ ٠١ ٠ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1283.jpg,افتخار مطيع رفيق عبدالمجيد,٤٩ ٢٤٩ ٠ ٨ ٩٨ ٨٨ ٣٦ ٩ ,"25,50","357,494","883,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1284.jpg,امتياز عبدالفتاح نشات عبدالهادي,٨٩ ٣٥٩ ٦ ٢ ٩٥ ١٧ ٣٧ ٢ ,"25,50","357,494","815,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1285.jpg,سميحة ياسر راجي سمعون,٧٤ ٣٤٢ ٤ ٧ ٦٠ ٦٧ ٩٠ ١ ,"25,50","357,494","917,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1286.jpg,امتثال ربيح مغيرة هادي,٢٩ ٥٠٨ ٩ ٦ ٩٠ ٠٤ ٢٥ ١ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1287.jpg,انوار هريرة علي قثم,٣٨ ٣٥٥ ٣ ٧ ٨٠ ٧٦ ٤٦ ٧ ,"25,50","357,494","983,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1288.jpg,فاطمة مناحي جساس البراء,٩٣ ٨٧٦ ١ ٤ ٩٥ ٨٠ ٢٢ ١ ,"25,50","357,494","898,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1289.jpg,براء ثائر صفوت فهد,٢٤ ٠٨٢ ٦ ٦ ٠٣ ٩٢ ٩٤ ٣ ,"25,50","357,494","969,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1290.jpg,كريمة اخزم سيف محمد,٥٣ ٥١٩ ٢ ٢ ٢٤ ٠٧ ٥٠ ٩ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1291.jpg,علياء نجاد لوي حنظلة,٤٧ ٩٠٠ ٣ ٧ ١٧ ٦١ ٩٩ ٦ ,"25,50","357,494","962,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1292.jpg,صفية ميلاد خالص قصي,٥٤ ٦٧٥ ٣ ٦ ٥٠ ٠٩ ٥٣ ٠ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1293.jpg,سدن عبدالحي تمام اسماعيل,٦٨ ٨٧٨ ٤ ٣ ٥٥ ٣٤ ٤٢ ٣ ,"25,50","357,494","873,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1294.jpg,عذاري جابر شفيق هبيرة,٤١ ٧٢٤ ٩ ٥ ٩٩ ٤٥ ٢٢ ٢ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1295.jpg,ليالي المثنا منيع اسمر,١٢ ٤٢٠ ٢ ٨ ١٨ ٩٨ ٠٥ ٤ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1296.jpg,غزل مسلم ضياء العابدين,١٧ ٤٢٤ ٣ ٨ ١٩ ٠٢ ١٥ ٦ ,"25,50","357,494","910,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1297.jpg,منتها نعمت بهلول فتاح,٢١ ٢٧٨ ٨ ٩ ٨٠ ٤٦ ٧٠ ٦ ,"25,50","357,494","949,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1298.jpg,ميثاء بهاء رائض اكثم,٨٤ ٣٤٩ ٩ ٧ ٠٠ ٥٥ ٤٣ ٣ ,"25,50","357,494","964,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1299.jpg,نهلة رشاد شافع معاد,٨٧ ٧٩٢ ٤ ٨ ٦١ ٦٤ ٧٩ ٣ ,"25,50","357,494","965,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1300.jpg,رحمة امان جبران مزهر,٩١ ٦٤٠ ٠ ٢ ٩٧ ٦٢ ٨٢ ٨ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1301.jpg,مساعدة ماضي حزام زاهي,٥٠ ٨٥٧ ٧ ٢ ١٣ ٩٠ ٨٦ ١ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1302.jpg,نعمة زاهي نجدت نصير,٥٧ ٥٠٥ ٤ ٩ ٨١ ٧٩ ٩٣ ٣ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1303.jpg,رابعة اخطب ضيف غفار,٥١ ٤١٢ ٤ ٥ ٤٢ ٣١ ٤١ ١ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1304.jpg,زينب سهيل امجد مجاهد,٠٨ ٣٨٥ ٠ ٧ ٦٨ ٧٥ ١٤ ٢ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1305.jpg,مروة فالح يعقوب مديد,٢٥ ٦٣٢ ٠ ٥ ٨٧ ٩٣ ٧٣ ٣ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1306.jpg,شادن اسلم عقاب ضاري,٠٣ ٨٩٤ ٧ ٠ ٠٥ ١٤ ٨١ ٠ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1307.jpg,مسك حامد ذياب سمعان,٦٦ ٣٤٩ ٧ ٦ ٢٤ ٧٥ ٢٩ ٨ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1308.jpg,كوثر جاسم اكبر عبدربه,٨٣ ٥٥١ ١ ٠ ٩٨ ٤٨ ٤٢ ١ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1309.jpg,انغام سالم اجاويد بشير,٩٣ ١٣٨ ٣ ٦ ٥٧ ٠٧ ٧٥ ٧ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1310.jpg,لوزت صادر معين الدين كاظم,١٦ ٠٦١ ٤ ٣ ٤١ ٠٨ ٨٤ ٨ ,"25,50","357,494","869,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1311.jpg,ثويبة رئيف مرتضا مصطفا,٠٨ ٦٥٣ ٦ ٨ ٢٥ ٧٦ ٧٧ ٣ ,"25,50","357,494","897,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1312.jpg,موهبة نورس ايهاب لبيد,٩١ ١٥٨ ٨ ٢ ٥٣ ٤٣ ٤٢ ٥ ,"25,50","357,494","947,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1313.jpg,تيماء نواس مدلج نواس,٣٠ ٧٠٠ ٥ ٠ ٤٦ ٢١ ٠١ ٤ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1314.jpg,مروا مسعود سمعون عقلة,٦٢ ٣٥٨ ٢ ٢ ٣١ ٤٤ ٥٧ ٥ ,"25,50","357,494","900,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1315.jpg,لمياء لباب عقلة فهمي,٦٢ ٨٧٥ ٦ ٦ ٣٦ ٦٨ ٩٧ ٢ ,"25,50","357,494","963,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1316.jpg,لولوة نامي بلال مطير,٤٣ ٧١٢ ٣ ٦ ٦٣ ٢٨ ٣٣ ١ ,"25,50","357,494","973,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1317.jpg,هاجر اسحاق مقتدي باتل,٤٣ ٨٣٠ ٥ ١ ٩١ ٤٦ ٩١ ٥ ,"25,50","357,494","930,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1318.jpg,سلوا صلاح الدين سامر عقيل,٧٦ ٥٧٧ ٦ ٠ ٣٧ ٣٢ ٨٢ ١ ,"25,50","357,494","855,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1319.jpg,خولة عبدالرووف هيثم نصرت,٧١ ٠٩٣ ٨ ٠ ٢٤ ٠٨ ٧٤ ٧ ,"25,50","357,494","852,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1320.jpg,سها رفيق جساس عديل,٨٨ ٨٦٧ ٥ ٣ ٨٤ ٧٧ ٧٥ ٠ ,"25,50","357,494","925,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1321.jpg,لين مستور مصباح نعمت,٦٠ ٩٨٥ ٨ ٢ ٥٩ ٩٢ ٧٨ ٥ ,"25,50","357,494","897,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1322.jpg,عفاف راغب نديم محرم,٧٩ ٠١٢ ٩ ٩ ١٤ ٨٨ ١٩ ٠ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1323.jpg,متام نهيان عيضة فواز,٣٩ ٢٧٦ ٨ ٧ ٩١ ٣٣ ٠٥ ٢ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1324.jpg,ارجوان ناهل منتظر نعمت,٨٧ ٢٨٢ ٠ ٦ ٧٤ ٥٠ ٧٨ ١ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1325.jpg,لين صادر انعم غسان,٢٤ ٥٩٢ ٢ ٠ ٨٠ ٣٦ ٦١ ٧ ,"25,50","357,494","951,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1326.jpg,سها كهلان امان عقيل,١٨ ١٦٩ ٣ ٥ ٩٧ ٤٨ ٩٣ ٧ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1327.jpg,دانا سهيل شهم غلام,٣٨ ٥٩٢ ٧ ٣ ١١ ٤٦ ٣٩ ٠ ,"25,50","357,494","962,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1328.jpg,رسمية حمدون حازم قتادة,٩١ ٥١٥ ٢ ٣ ٢٦ ٦٣ ٢٨ ٩ ,"25,50","357,494","933,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1329.jpg,عاطفة مطير مرزوق ذبيان,٨٩ ٩٧٦ ٦ ٦ ٤٧ ٤٨ ٥٥ ٩ ,"25,50","357,494","919,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1330.jpg,تودد عنتر زاكي رباح,٤٢ ٥٣٧ ٨ ٧ ٦٥ ٨٥ ٦٢ ٩ ,"25,50","357,494","966,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1331.jpg,ريا سعد طاهر الخضر,٥٤ ٨٧٩ ٧ ٠ ٢٦ ٠٢ ٤٢ ٦ ,"25,50","357,494","940,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1332.jpg,ريماس نائل عادل رشوان,١٣ ٢٢٧ ٠ ٥ ٣٥ ٢٦ ٤٧ ٥ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1333.jpg,ماريا حاشد ثواب قاسم,٧٨ ٩٧٧ ٨ ٢ ١٨ ٦٣ ٠٨ ٩ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1334.jpg,دانية قسيم هبيرة قادر,٦٠ ٧٩٥ ٤ ٤ ٤٧ ٣٠ ٤١ ٥ ,"25,50","357,494","963,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1335.jpg,ولاء مطاوع صلاح الدين زين,٦٣ ٢٠٥ ٩ ١ ٩٩ ١٢ ٧٦ ٦ ,"25,50","357,494","849,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1336.jpg,سلوا عنبر عبدالحفيظ اسلام,٣٥ ٢٨٦ ٢ ٤ ٤٤ ٦٨ ٨٤ ٧ ,"25,50","357,494","883,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1337.jpg,امواج عبدالهادي ثائر عبودة,٧٨ ٨٢٧ ٥ ٣ ٢٠ ٢٧ ١٨ ٢ ,"25,50","357,494","886,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1338.jpg,ريما منهل نظمي مرشد,٤١ ٣٢٨ ٩ ٧ ٣٢ ٣٨ ٠٣ ٨ ,"25,50","357,494","940,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1339.jpg,اثير عبدالظاهر سيف سيار,٩٣ ٤٣٤ ٣ ٠ ٨٢ ١١ ٠٠ ١ ,"25,50","357,494","885,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1340.jpg,فدوا سامي ناصيف سهيل,٤٣ ٥٠٤ ٠ ٦ ١٩ ٧٨ ٣٣ ٢ ,"25,50","357,494","906,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1341.jpg,سارة فراج عابد عتابة,٦٣ ٥٨٧ ٩ ٦ ٦٧ ٥٩ ٧٩ ٩ ,"25,50","357,494","963,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1342.jpg,صمود رغال بندر اريب,٤٠ ٩٢٨ ٠ ٣ ١٧ ٠٥ ٢٦ ٨ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1343.jpg,الفت دعيج اشيم منصف,٤٤ ٨٢٣ ٦ ٣ ٧٥ ٧٦ ٢٢ ٠ ,"25,50","357,494","930,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1344.jpg,ام كلثوم جازم منتصر غياث,٤٧ ٨٤٢ ٩ ٥ ٩٤ ٥٠ ٧٥ ٧ ,"25,50","357,494","929,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1345.jpg,ارجوان نظير صهيب فائز,٢٤ ٤٠٣ ١ ٢ ٥٤ ١٨ ٦٣ ٩ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1346.jpg,نسيم ثائر خلدون اخضر,٢٤ ٥٩٦ ١ ٩ ٣٥ ٤٠ ١٦ ٨ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1347.jpg,نسرين ذعار عبدالقادر عدنان,٤٤ ٤٠٨ ٢ ٢ ٦٣ ٢٥ ١٥ ٨ ,"25,50","357,494","885,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1348.jpg,رافقة سلطان عبدالمجيد طلال,٥٠ ٣٣٥ ٢ ٣ ٧٧ ٦٤ ١٤ ٠ ,"25,50","357,494","867,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1349.jpg,ناجدة باسل هاجد بشير,٤٨ ٠٦٢ ٥ ٠ ٩٤ ٥٦ ٦٥ ١ ,"25,50","357,494","959,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1350.jpg,رفيدة زيد عنترة جدعان,٨٧ ٢١٠ ٩ ٢ ٤٨ ٨١ ٨٠ ٨ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1351.jpg,فوزية علاء فياض مغوار,٥٥ ٦٤٢ ٨ ٠ ٥٣ ١١ ٢٨ ٠ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1352.jpg,ابتهال عراب وارف جليل,٠٩ ٦١٨ ٣ ٦ ٨٣ ٢٠ ١٤ ٤ ,"25,50","357,494","941,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1353.jpg,ديما عواد عبيدة بطاح,٤٠ ٧٦٩ ٨ ٨ ٧١ ٣٣ ٣٧ ١ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1354.jpg,كادي مطر مهيب رئيف,٩١ ٨١٢ ٠ ٠ ٦٦ ٠٠ ٥٧ ٨ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1355.jpg,احسان مبروك سعد ناصف,٤٤ ١٦٢ ٩ ٦ ٨٦ ٨١ ٠٢ ٣ ,"25,50","357,494","927,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1356.jpg,نورا عبدالمطلب اسماعيل سهيل,١٢ ٠٩٩ ٩ ٣ ٨٩ ٠٤ ٦٢ ٦ ,"25,50","357,494","819,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1357.jpg,رولا نجدت جدعان ظفار,٧٨ ٣٣٣ ١ ٥ ٩١ ٩٥ ٧٤ ٦ ,"25,50","357,494","926,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1358.jpg,سها مدحة منان سمير,٢٦ ٦٠٩ ٥ ٣ ٤٧ ٢٦ ٦٥ ٤ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1359.jpg,حسنية حسن عبدالمطلب سهل,٥٠ ٧٠٤ ٩ ٨ ٠٨ ٢٥ ٥٨ ٤ ,"25,50","357,494","876,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1360.jpg,تارا رابح جميل لطفي,١٦ ١٠٢ ٢ ٤ ٢٨ ٥٤ ٣٣ ٩ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1361.jpg,رحيق مجيد اسمر فاخر,٢٧ ٤٢١ ٣ ٥ ٣٢ ٥٢ ٢٢ ١ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1362.jpg,مسفرة عبدالله فتح شفيع,٩٦ ٢٩٤ ١ ٣ ٨٦ ٩١ ٢٣ ٦ ,"25,50","357,494","954,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1363.jpg,سمية احنف ادغم شيبة,٨١ ٢٦١ ٩ ٩ ٦٥ ٩٠ ٦٧ ٤ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1364.jpg,رضوة لمعي مسيب اوس,٢٦ ٧١٣ ٨ ٣ ١٥ ٤٢ ٤٦ ٨ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1365.jpg,نرجس قصي عبدالمنان حسان,٣٢ ٩٧٨ ١ ١ ٨٥ ٨٣ ٠٣ ٦ ,"25,50","357,494","876,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1366.jpg,نهاد مهيب كاسب فضيل,٣٥ ٨٦٤ ٣ ٨ ٩٨ ٨٣ ٣٠ ٦ ,"25,50","357,494","928,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1367.jpg,ريوف رامي ايوب عجرم,١٨ ٩٦٢ ٩ ٥ ٨٦ ٥٣ ٠٧ ٥ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1368.jpg,مي هود دحام جمعة,٠٤ ٤٢١ ٩ ٥ ٦٥ ٨٦ ٨١ ٢ ,"25,50","357,494","974,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1369.jpg,نوال ربحي خليل اسعد,٥٤ ٥٩١ ٩ ٥ ٣٦ ٦١ ٣٢ ٣ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1370.jpg,دانية مطير مصلح بهجت,٤٣ ٣٣٣ ٧ ٩ ٤٣ ٨٨ ٦٤ ٥ ,"25,50","357,494","925,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1371.jpg,فدوا هائل علي فتحي,٣٩ ٣٩٠ ٥ ٩ ٦٣ ٣٨ ٧٥ ١ ,"25,50","357,494","973,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1372.jpg,علياء نبال عواد طاهر,٧١ ٨٠٧ ٦ ٦ ٨٢ ٩٠ ٠٨ ٠ ,"25,50","357,494","972,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1373.jpg,قمر شهم تيم عبدالجبار,٨١ ٥٦٠ ٢ ٥ ٢٣ ٦٦ ٥٥ ٧ ,"25,50","357,494","930,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1374.jpg,رجيحة نعمت زيد جساس,٦٤ ٤٠٢ ٣ ٧ ٩٣ ٥٤ ٠٦ ٩ ,"25,50","357,494","947,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1375.jpg,فهيمة حازم عبادة سرور,٢١ ٨٦٧ ٩ ٥ ٣١ ٣٢ ٠٩ ٦ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
